calendar_date,holiday,price,quantity,item_name
2013-11-18,,101.19999999999999,560,LEMONADE
2013-11-18,,104.5,1280,SANDWICH
2013-11-19,,140.0,1960,BURGER
2013-11-19,,109.7,680,COFFEE
2013-11-19,,101.19999999999999,560,LEMONADE
2013-11-19,,104.5,1200,SANDWICH
2013-11-20,,140.0,2080,BURGER
2013-11-20,,109.7,720,COFFEE
2013-11-20,,101.19999999999999,600,LEMONADE
2013-11-20,,104.5,1160,SANDWICH
2013-11-21,,140.0,2080,BURGER
2013-11-21,,109.7,680,COFFEE
2013-11-21,,101.19999999999999,560,LEMONADE
2013-11-21,,104.5,1280,SANDWICH
2013-11-22,,140.0,1960,BURGER
2013-11-22,,109.7,680,COFFEE
2013-11-22,,101.19999999999999,600,LEMONADE
2013-11-22,,104.5,1280,SANDWICH
2013-11-23,,140.0,1280,BURGER
2013-11-23,,109.7,440,COFFEE
2013-11-23,,101.19999999999999,480,LEMONADE
2013-11-23,,104.5,880,SANDWICH
2013-11-24,,140.0,1440,BURGER
2013-11-24,,109.7,520,COFFEE
2013-11-24,,101.19999999999999,320,LEMONADE
2013-11-24,,104.5,840,SANDWICH
2013-11-25,,140.0,2080,BURGER
2013-11-25,,109.7,680,COFFEE
2013-11-25,,101.19999999999999,560,LEMONADE
2013-11-25,,104.5,1160,SANDWICH
2013-11-26,,140.0,1920,BURGER
2013-11-26,,109.7,640,COFFEE
2013-11-26,,101.19999999999999,560,LEMONADE
2013-11-26,,104.5,1280,SANDWICH
2013-11-27,,140.0,2040,BURGER
2013-11-27,,109.7,720,COFFEE
2013-11-27,,101.19999999999999,520,LEMONADE
2013-11-27,,104.5,1200,SANDWICH
2013-11-28,,140.0,2480,BURGER
2013-11-28,,109.7,920,COFFEE
2013-11-28,,101.19999999999999,640,LEMONADE
2013-11-28,,104.5,1440,SANDWICH
2013-11-29,,140.0,1960,BURGER
2013-11-29,,109.7,720,COFFEE
2013-11-29,,101.19999999999999,440,LEMONADE
2013-11-29,,104.5,1160,SANDWICH
2013-11-30,,140.0,1560,BURGER
2013-11-30,,109.7,640,COFFEE
2013-11-30,,101.19999999999999,520,LEMONADE
2013-11-30,,104.5,920,SANDWICH
2013-12-01,,140.0,1600,BURGER
2013-12-01,,109.7,680,COFFEE
2013-12-01,,101.19999999999999,400,LEMONADE
2013-12-01,,104.5,1040,SANDWICH
2013-12-02,,140.0,1920,BURGER
2013-12-02,,109.7,800,COFFEE
2013-12-02,,101.19999999999999,560,LEMONADE
2013-12-02,,104.5,1200,SANDWICH
2013-12-03,,140.0,2400,BURGER
2013-12-03,,109.7,920,COFFEE
2013-12-03,,101.19999999999999,680,LEMONADE
2013-12-03,,104.5,1320,SANDWICH
2013-12-04,,140.0,1920,BURGER
2013-12-04,,109.7,640,COFFEE
2013-12-04,,101.19999999999999,480,LEMONADE
2013-12-04,,104.5,1200,SANDWICH
2013-12-05,,140.0,2360,BURGER
2013-12-05,,109.7,760,COFFEE
2013-12-05,,101.19999999999999,600,LEMONADE
2013-12-05,,104.5,1480,SANDWICH
2013-12-06,,140.0,2360,BURGER
2013-12-06,,109.7,840,COFFEE
2013-12-06,,101.19999999999999,680,LEMONADE
2013-12-06,,104.5,1480,SANDWICH
2013-12-07,,140.0,1680,BURGER
2013-12-07,,109.7,640,COFFEE
2013-12-07,,101.19999999999999,400,LEMONADE
2013-12-07,,104.5,920,SANDWICH
2013-12-08,,140.0,1600,BURGER
2013-12-08,,109.7,520,COFFEE
2013-12-08,,101.19999999999999,360,LEMONADE
2013-12-08,,104.5,1040,SANDWICH
2013-12-09,,140.0,2400,BURGER
2013-12-09,,109.7,800,COFFEE
2013-12-09,,101.19999999999999,640,LEMONADE
2013-12-09,,104.5,1440,SANDWICH
2013-12-10,,140.0,2320,BURGER
2013-12-10,,109.7,800,COFFEE
2013-12-10,,101.19999999999999,680,LEMONADE
2013-12-10,,104.5,1480,SANDWICH
2013-12-11,,140.0,2440,BURGER
2013-12-11,,109.7,920,COFFEE
2013-12-11,,101.19999999999999,560,LEMONADE
2013-12-11,,104.5,1400,SANDWICH
2013-12-12,,140.0,1960,BURGER
2013-12-12,,109.7,800,COFFEE
2013-12-12,,101.19999999999999,560,LEMONADE
2013-12-12,,104.5,1280,SANDWICH
2013-12-13,,140.0,2080,BURGER
2013-12-13,,109.7,760,COFFEE
2013-12-13,,101.19999999999999,600,LEMONADE
2013-12-13,,104.5,1120,SANDWICH
2013-12-14,,140.0,1280,BURGER
2013-12-14,,109.7,480,COFFEE
2013-12-14,,101.19999999999999,400,LEMONADE
2013-12-14,,104.5,800,SANDWICH
2013-12-15,,140.0,1320,BURGER
2013-12-15,,109.7,440,COFFEE
2013-12-15,,101.19999999999999,400,LEMONADE
2013-12-15,,104.5,880,SANDWICH
2013-12-16,,140.0,2040,BURGER
2013-12-16,,109.7,640,COFFEE
2013-12-16,,101.19999999999999,480,LEMONADE
2013-12-16,,104.5,1280,SANDWICH
2013-12-17,,140.0,2320,BURGER
2013-12-17,,109.7,800,COFFEE
2013-12-17,,101.19999999999999,680,LEMONADE
2013-12-17,,104.5,1440,SANDWICH
2013-12-18,,140.0,2360,BURGER
2013-12-18,,109.7,840,COFFEE
2013-12-18,,101.19999999999999,560,LEMONADE
2013-12-18,,104.5,1400,SANDWICH
2013-12-19,,140.0,2480,BURGER
2013-12-19,,109.7,880,COFFEE
2013-12-19,,101.19999999999999,560,LEMONADE
2013-12-19,,104.5,1480,SANDWICH
2013-12-20,,140.0,2040,BURGER
2013-12-20,,109.7,800,COFFEE
2013-12-20,,101.19999999999999,440,LEMONADE
2013-12-20,,104.5,1240,SANDWICH
2013-12-21,,155.0,1440,BURGER
2013-12-21,,132.7,440,COFFEE
2013-12-21,,119.60000000000001,440,LEMONADE
2013-12-21,,123.69999999999999,760,SANDWICH
2013-12-22,,155.0,1200,BURGER
2013-12-22,,132.7,520,COFFEE
2013-12-22,,119.60000000000001,240,LEMONADE
2013-12-22,,123.69999999999999,760,SANDWICH
2013-12-23,,155.0,2040,BURGER
2013-12-23,,132.7,720,COFFEE
2013-12-23,,119.60000000000001,600,LEMONADE
2013-12-23,,123.69999999999999,1160,SANDWICH
2013-12-24,,155.0,2160,BURGER
2013-12-24,,132.7,600,COFFEE
2013-12-24,,119.60000000000001,600,LEMONADE
2013-12-24,,123.69999999999999,1080,SANDWICH
2013-12-25,,155.0,2160,BURGER
2013-12-25,,132.7,720,COFFEE
2013-12-25,,119.60000000000001,440,LEMONADE
2013-12-25,,123.69999999999999,1040,SANDWICH
2013-12-26,,155.0,2080,BURGER
2013-12-26,,132.7,720,COFFEE
2013-12-26,,119.60000000000001,520,LEMONADE
2013-12-26,,123.69999999999999,1200,SANDWICH
2013-12-27,,155.0,2160,BURGER
2013-12-27,,132.7,720,COFFEE
2013-12-27,,119.60000000000001,520,LEMONADE
2013-12-27,,123.69999999999999,1160,SANDWICH
2013-12-28,,155.0,1360,BURGER
2013-12-28,,132.7,400,COFFEE
2013-12-28,,119.60000000000001,440,LEMONADE
2013-12-28,,123.69999999999999,880,SANDWICH
2013-12-29,,155.0,1360,BURGER
2013-12-29,,132.7,520,COFFEE
2013-12-29,,119.60000000000001,320,LEMONADE
2013-12-29,,123.69999999999999,880,SANDWICH
2013-12-30,,155.0,2120,BURGER
2013-12-30,,132.7,680,COFFEE
2013-12-30,,119.60000000000001,560,LEMONADE
2013-12-30,,123.69999999999999,1120,SANDWICH
2013-12-31,,155.0,2080,BURGER
2013-12-31,,132.7,640,COFFEE
2013-12-31,,119.60000000000001,440,LEMONADE
2013-12-31,,123.69999999999999,1160,SANDWICH
2014-01-01,New Year,155.0,1440,BURGER
2014-01-01,New Year,132.7,440,COFFEE
2014-01-01,New Year,119.60000000000001,400,LEMONADE
2014-01-01,New Year,123.69999999999999,880,SANDWICH
2014-01-02,New Year,155.0,1520,BURGER
2014-01-02,New Year,132.7,440,COFFEE
2014-01-02,New Year,119.60000000000001,440,LEMONADE
2014-01-02,New Year,123.69999999999999,800,SANDWICH
2014-01-03,New Year,155.0,1360,BURGER
2014-01-03,New Year,132.7,520,COFFEE
2014-01-03,New Year,119.60000000000001,400,LEMONADE
2014-01-03,New Year,123.69999999999999,840,SANDWICH
2014-01-04,,155.0,1480,BURGER
2014-01-04,,132.7,440,COFFEE
2014-01-04,,119.60000000000001,400,LEMONADE
2014-01-04,,123.69999999999999,840,SANDWICH
2014-01-05,,155.0,1400,BURGER
2014-01-05,,132.7,520,COFFEE
2014-01-05,,119.60000000000001,400,LEMONADE
2014-01-05,,123.69999999999999,840,SANDWICH
2014-01-06,,155.0,2160,BURGER
2014-01-06,,132.7,600,COFFEE
2014-01-06,,119.60000000000001,600,LEMONADE
2014-01-06,,123.69999999999999,1200,SANDWICH
2014-01-07,,155.0,2000,BURGER
2014-01-07,,132.7,760,COFFEE
2014-01-07,,119.60000000000001,480,LEMONADE
2014-01-07,,123.69999999999999,1040,SANDWICH
2014-01-08,,155.0,2080,BURGER
2014-01-08,,132.7,760,COFFEE
2014-01-08,,119.60000000000001,520,LEMONADE
2014-01-08,,123.69999999999999,1200,SANDWICH
2014-01-09,,155.0,2040,BURGER
2014-01-09,,132.7,760,COFFEE
2014-01-09,,119.60000000000001,440,LEMONADE
2014-01-09,,123.69999999999999,1040,SANDWICH
2014-01-10,,155.0,2040,BURGER
2014-01-10,,132.7,760,COFFEE
2014-01-10,,119.60000000000001,600,LEMONADE
2014-01-10,,123.69999999999999,1080,SANDWICH
2014-01-11,,155.0,1520,BURGER
2014-01-11,,132.7,560,COFFEE
2014-01-11,,119.60000000000001,480,LEMONADE
2014-01-11,,123.69999999999999,840,SANDWICH
2014-01-12,,155.0,1520,BURGER
2014-01-12,,132.7,440,COFFEE
2014-01-12,,119.60000000000001,480,LEMONADE
2014-01-12,,123.69999999999999,800,SANDWICH
2014-01-13,,155.0,2080,BURGER
2014-01-13,,132.7,760,COFFEE
2014-01-13,,119.60000000000001,480,LEMONADE
2014-01-13,,123.69999999999999,1200,SANDWICH
2014-01-14,,155.0,1720,BURGER
2014-01-14,,132.7,480,COFFEE
2014-01-14,,119.60000000000001,520,LEMONADE
2014-01-14,,123.69999999999999,1040,SANDWICH
2014-01-15,,155.0,2080,BURGER
2014-01-15,,132.7,720,COFFEE
2014-01-15,,119.60000000000001,520,LEMONADE
2014-01-15,,123.69999999999999,1080,SANDWICH
2014-01-16,,155.0,2000,BURGER
2014-01-16,,132.7,760,COFFEE
2014-01-16,,119.60000000000001,520,LEMONADE
2014-01-16,,123.69999999999999,1120,SANDWICH
2014-01-17,,155.0,2120,BURGER
2014-01-17,,132.7,720,COFFEE
2014-01-17,,119.60000000000001,480,LEMONADE
2014-01-17,,123.69999999999999,1080,SANDWICH
2014-01-18,,155.0,1400,BURGER
2014-01-18,,132.7,480,COFFEE
2014-01-18,,119.60000000000001,360,LEMONADE
2014-01-18,,123.69999999999999,800,SANDWICH
2014-01-19,,155.0,1120,BURGER
2014-01-19,,132.7,520,COFFEE
2014-01-19,,119.60000000000001,320,LEMONADE
2014-01-19,,123.69999999999999,680,SANDWICH
2014-01-20,,155.0,2080,BURGER
2014-01-20,,132.7,760,COFFEE
2014-01-20,,119.60000000000001,440,LEMONADE
2014-01-20,,123.69999999999999,1120,SANDWICH
2014-01-21,,155.0,2080,BURGER
2014-01-21,,132.7,640,COFFEE
2014-01-21,,119.60000000000001,560,LEMONADE
2014-01-21,,123.69999999999999,1200,SANDWICH
2014-01-22,,155.0,2160,BURGER
2014-01-22,,132.7,720,COFFEE
2014-01-22,,119.60000000000001,480,LEMONADE
2014-01-22,,123.69999999999999,1200,SANDWICH
2014-01-23,,155.0,2120,BURGER
2014-01-23,,132.7,640,COFFEE
2014-01-23,,119.60000000000001,480,LEMONADE
2014-01-23,,123.69999999999999,1080,SANDWICH
2014-01-24,,155.0,2080,BURGER
2014-01-24,,132.7,600,COFFEE
2014-01-24,,119.60000000000001,600,LEMONADE
2014-01-24,,123.69999999999999,1200,SANDWICH
2014-01-25,,155.0,1480,BURGER
2014-01-25,,132.7,560,COFFEE
2014-01-25,,119.60000000000001,400,LEMONADE
2014-01-25,,123.69999999999999,840,SANDWICH
2014-01-26,,155.0,1400,BURGER
2014-01-26,,132.7,480,COFFEE
2014-01-26,,119.60000000000001,440,LEMONADE
2014-01-26,,123.69999999999999,760,SANDWICH
2014-01-27,,155.0,2160,BURGER
2014-01-27,,132.7,720,COFFEE
2014-01-27,,119.60000000000001,480,LEMONADE
2014-01-27,,123.69999999999999,1160,SANDWICH
2014-01-28,,155.0,1720,BURGER
2014-01-28,,132.7,600,COFFEE
2014-01-28,,119.60000000000001,480,LEMONADE
2014-01-28,,123.69999999999999,880,SANDWICH
2014-01-29,,155.0,1800,BURGER
2014-01-29,,132.7,560,COFFEE
2014-01-29,,119.60000000000001,440,LEMONADE
2014-01-29,,123.69999999999999,920,SANDWICH
2014-01-30,,155.0,1760,BURGER
2014-01-30,,132.7,560,COFFEE
2014-01-30,,119.60000000000001,360,LEMONADE
2014-01-30,,123.69999999999999,1000,SANDWICH
2014-01-31,,155.0,1680,BURGER
2014-01-31,,132.7,600,COFFEE
2014-01-31,,119.60000000000001,360,LEMONADE
2014-01-31,,123.69999999999999,1000,SANDWICH
2014-02-01,,155.0,1440,BURGER
2014-02-01,,132.7,520,COFFEE
2014-02-01,,119.60000000000001,400,LEMONADE
2014-02-01,,123.69999999999999,720,SANDWICH
2014-02-02,,155.0,1480,BURGER
2014-02-02,,132.7,480,COFFEE
2014-02-02,,119.60000000000001,320,LEMONADE
2014-02-02,,123.69999999999999,880,SANDWICH
2014-02-03,,155.0,1760,BURGER
2014-02-03,,132.7,600,COFFEE
2014-02-03,,119.60000000000001,440,LEMONADE
2014-02-03,,123.69999999999999,880,SANDWICH
2014-02-04,,155.0,2120,BURGER
2014-02-04,,132.7,680,COFFEE
2014-02-04,,119.60000000000001,560,LEMONADE
2014-02-04,,123.69999999999999,1120,SANDWICH
2014-02-05,,155.0,2120,BURGER
2014-02-05,,132.7,720,COFFEE
2014-02-05,,119.60000000000001,560,LEMONADE
2014-02-05,,123.69999999999999,1080,SANDWICH
2014-02-06,,155.0,2120,BURGER
2014-02-06,,132.7,760,COFFEE
2014-02-06,,119.60000000000001,480,LEMONADE
2014-02-06,,123.69999999999999,1080,SANDWICH
2014-02-07,,155.0,2080,BURGER
2014-02-07,,132.7,600,COFFEE
2014-02-07,,119.60000000000001,600,LEMONADE
2014-02-07,,123.69999999999999,1200,SANDWICH
2014-02-08,,155.0,1440,BURGER
2014-02-08,,132.7,520,COFFEE
2014-02-08,,119.60000000000001,400,LEMONADE
2014-02-08,,123.69999999999999,880,SANDWICH
2014-02-09,Luner New Year,155.0,1080,BURGER
2014-02-09,Luner New Year,132.7,280,COFFEE
2014-02-09,Luner New Year,119.60000000000001,200,LEMONADE
2014-02-09,Luner New Year,123.69999999999999,560,SANDWICH
2014-02-10,Luner New Year,155.0,1360,BURGER
2014-02-10,Luner New Year,132.7,520,COFFEE
2014-02-10,Luner New Year,119.60000000000001,400,LEMONADE
2014-02-10,Luner New Year,123.69999999999999,840,SANDWICH
2014-02-11,Luner New Year,155.0,1400,BURGER
2014-02-11,Luner New Year,132.7,400,COFFEE
2014-02-11,Luner New Year,119.60000000000001,320,LEMONADE
2014-02-11,Luner New Year,123.69999999999999,880,SANDWICH
2014-02-12,Luner New Year,155.0,1480,BURGER
2014-02-12,Luner New Year,132.7,440,COFFEE
2014-02-12,Luner New Year,119.60000000000001,320,LEMONADE
2014-02-12,Luner New Year,123.69999999999999,800,SANDWICH
2014-02-13,Luner New Year,155.0,1280,BURGER
2014-02-13,Luner New Year,132.7,520,COFFEE
2014-02-13,Luner New Year,119.60000000000001,240,LEMONADE
2014-02-13,Luner New Year,123.69999999999999,760,SANDWICH
2014-02-14,Luner New Year,155.0,1520,BURGER
2014-02-14,Luner New Year,132.7,480,COFFEE
2014-02-14,Luner New Year,119.60000000000001,400,LEMONADE
2014-02-14,Luner New Year,123.69999999999999,760,SANDWICH
2014-02-15,Luner New Year,155.0,1080,BURGER
2014-02-15,Luner New Year,132.7,400,COFFEE
2014-02-15,Luner New Year,119.60000000000001,280,LEMONADE
2014-02-15,Luner New Year,123.69999999999999,640,SANDWICH
2014-02-16,,155.0,1240,BURGER
2014-02-16,,132.7,480,COFFEE
2014-02-16,,119.60000000000001,240,LEMONADE
2014-02-16,,123.69999999999999,640,SANDWICH
2014-02-17,,155.0,1680,BURGER
2014-02-17,,132.7,560,COFFEE
2014-02-17,,119.60000000000001,520,LEMONADE
2014-02-17,,123.69999999999999,960,SANDWICH
2014-02-18,,155.0,2000,BURGER
2014-02-18,,132.7,680,COFFEE
2014-02-18,,119.60000000000001,600,LEMONADE
2014-02-18,,123.69999999999999,1120,SANDWICH
2014-02-19,,155.0,2000,BURGER
2014-02-19,,132.7,600,COFFEE
2014-02-19,,119.60000000000001,560,LEMONADE
2014-02-19,,123.69999999999999,1120,SANDWICH
2014-02-20,,155.0,2160,BURGER
2014-02-20,,132.7,720,COFFEE
2014-02-20,,119.60000000000001,560,LEMONADE
2014-02-20,,123.69999999999999,1200,SANDWICH
2014-02-21,,155.0,1720,BURGER
2014-02-21,,132.7,560,COFFEE
2014-02-21,,119.60000000000001,440,LEMONADE
2014-02-21,,123.69999999999999,880,SANDWICH
2014-02-22,,155.0,1120,BURGER
2014-02-22,,132.7,440,COFFEE
2014-02-22,,119.60000000000001,360,LEMONADE
2014-02-22,,123.69999999999999,680,SANDWICH
2014-02-23,,155.0,1120,BURGER
2014-02-23,,132.7,520,COFFEE
2014-02-23,,119.60000000000001,320,LEMONADE
2014-02-23,,123.69999999999999,680,SANDWICH
2014-02-24,,155.0,1640,BURGER
2014-02-24,,132.7,520,COFFEE
2014-02-24,,119.60000000000001,480,LEMONADE
2014-02-24,,123.69999999999999,880,SANDWICH
2014-02-25,,155.0,1680,BURGER
2014-02-25,,132.7,520,COFFEE
2014-02-25,,119.60000000000001,520,LEMONADE
2014-02-25,,123.69999999999999,880,SANDWICH
2014-02-26,,155.0,1800,BURGER
2014-02-26,,132.7,480,COFFEE
2014-02-26,,119.60000000000001,440,LEMONADE
2014-02-26,,123.69999999999999,1000,SANDWICH
2014-02-27,,155.0,1720,BURGER
2014-02-27,,132.7,520,COFFEE
2014-02-27,,119.60000000000001,480,LEMONADE
2014-02-27,,123.69999999999999,1040,SANDWICH
2014-02-28,,155.0,1720,BURGER
2014-02-28,,132.7,520,COFFEE
2014-02-28,,119.60000000000001,520,LEMONADE
2014-02-28,,123.69999999999999,1040,SANDWICH
2014-03-01,,155.0,1240,BURGER
2014-03-01,,132.7,520,COFFEE
2014-03-01,,119.60000000000001,240,LEMONADE
2014-03-01,,123.69999999999999,720,SANDWICH
2014-03-02,,155.0,1120,BURGER
2014-03-02,,132.7,520,COFFEE
2014-03-02,,119.60000000000001,360,LEMONADE
2014-03-02,,123.69999999999999,640,SANDWICH
2014-03-03,,155.0,1760,BURGER
2014-03-03,,132.7,640,COFFEE
2014-03-03,,119.60000000000001,480,LEMONADE
2014-03-03,,123.69999999999999,920,SANDWICH
2014-03-04,,155.0,1680,BURGER
2014-03-04,,132.7,560,COFFEE
2014-03-04,,119.60000000000001,480,LEMONADE
2014-03-04,,123.69999999999999,880,SANDWICH
2014-03-05,,155.0,1640,BURGER
2014-03-05,,132.7,560,COFFEE
2014-03-05,,119.60000000000001,480,LEMONADE
2014-03-05,,123.69999999999999,1040,SANDWICH
2014-03-06,,155.0,1720,BURGER
2014-03-06,,132.7,480,COFFEE
2014-03-06,,119.60000000000001,360,LEMONADE
2014-03-06,,123.69999999999999,920,SANDWICH
2014-03-07,,155.0,1760,BURGER
2014-03-07,,132.7,480,COFFEE
2014-03-07,,119.60000000000001,520,LEMONADE
2014-03-07,,123.69999999999999,1040,SANDWICH
2014-03-08,,155.0,1280,BURGER
2014-03-08,,132.7,480,COFFEE
2014-03-08,,119.60000000000001,280,LEMONADE
2014-03-08,,123.69999999999999,600,SANDWICH
2014-03-09,,155.0,1120,BURGER
2014-03-09,,132.7,440,COFFEE
2014-03-09,,119.60000000000001,320,LEMONADE
2014-03-09,,123.69999999999999,640,SANDWICH
2014-03-10,,155.0,1640,BURGER
2014-03-10,,132.7,640,COFFEE
2014-03-10,,119.60000000000001,520,LEMONADE
2014-03-10,,123.69999999999999,960,SANDWICH
2014-03-11,,155.0,1640,BURGER
2014-03-11,,132.7,480,COFFEE
2014-03-11,,119.60000000000001,400,LEMONADE
2014-03-11,,123.69999999999999,960,SANDWICH
2014-03-12,,155.0,1680,BURGER
2014-03-12,,132.7,480,COFFEE
2014-03-12,,119.60000000000001,520,LEMONADE
2014-03-12,,123.69999999999999,960,SANDWICH
2014-03-13,,155.0,1680,BURGER
2014-03-13,,132.7,560,COFFEE
2014-03-13,,119.60000000000001,440,LEMONADE
2014-03-13,,123.69999999999999,1000,SANDWICH
2014-03-14,,155.0,1720,BURGER
2014-03-14,,132.7,600,COFFEE
2014-03-14,,119.60000000000001,520,LEMONADE
2014-03-14,,123.69999999999999,920,SANDWICH
2014-03-15,,155.0,1240,BURGER
2014-03-15,,132.7,440,COFFEE
2014-03-15,,119.60000000000001,320,LEMONADE
2014-03-15,,123.69999999999999,680,SANDWICH
2014-03-16,,155.0,1160,BURGER
2014-03-16,,132.7,520,COFFEE
2014-03-16,,119.60000000000001,240,LEMONADE
2014-03-16,,123.69999999999999,760,SANDWICH
2014-03-17,,155.0,1760,BURGER
2014-03-17,,132.7,600,COFFEE
2014-03-17,,119.60000000000001,440,LEMONADE
2014-03-17,,123.69999999999999,1000,SANDWICH
2014-03-18,,155.0,1680,BURGER
2014-03-18,,132.7,640,COFFEE
2014-03-18,,119.60000000000001,360,LEMONADE
2014-03-18,,123.69999999999999,1040,SANDWICH
2014-03-19,,155.0,1680,BURGER
2014-03-19,,132.7,520,COFFEE
2014-03-19,,119.60000000000001,400,LEMONADE
2014-03-19,,123.69999999999999,1040,SANDWICH
2014-03-20,,155.0,1800,BURGER
2014-03-20,,132.7,560,COFFEE
2014-03-20,,119.60000000000001,360,LEMONADE
2014-03-20,,123.69999999999999,1040,SANDWICH
2014-03-21,,155.0,1800,BURGER
2014-03-21,,132.7,600,COFFEE
2014-03-21,,119.60000000000001,360,LEMONADE
2014-03-21,,123.69999999999999,1040,SANDWICH
2014-03-22,,155.0,1200,BURGER
2014-03-22,,132.7,480,COFFEE
2014-03-22,,119.60000000000001,400,LEMONADE
2014-03-22,,123.69999999999999,600,SANDWICH
2014-03-23,,155.0,1160,BURGER
2014-03-23,,132.7,440,COFFEE
2014-03-23,,119.60000000000001,280,LEMONADE
2014-03-23,,123.69999999999999,600,SANDWICH
2014-03-24,,155.0,1760,BURGER
2014-03-24,,132.7,640,COFFEE
2014-03-24,,119.60000000000001,520,LEMONADE
2014-03-24,,123.69999999999999,1040,SANDWICH
2014-03-25,,155.0,1680,BURGER
2014-03-25,,132.7,600,COFFEE
2014-03-25,,119.60000000000001,400,LEMONADE
2014-03-25,,123.69999999999999,880,SANDWICH
2014-03-26,,155.0,1800,BURGER
2014-03-26,,132.7,520,COFFEE
2014-03-26,,119.60000000000001,480,LEMONADE
2014-03-26,,123.69999999999999,1000,SANDWICH
2014-03-27,,155.0,1760,BURGER
2014-03-27,,132.7,520,COFFEE
2014-03-27,,119.60000000000001,360,LEMONADE
2014-03-27,,123.69999999999999,1040,SANDWICH
2014-03-28,,155.0,1640,BURGER
2014-03-28,,132.7,560,COFFEE
2014-03-28,,119.60000000000001,480,LEMONADE
2014-03-28,,123.69999999999999,880,SANDWICH
2014-03-29,,155.0,1120,BURGER
2014-03-29,,132.7,440,COFFEE
2014-03-29,,119.60000000000001,320,LEMONADE
2014-03-29,,123.69999999999999,680,SANDWICH
2014-03-30,,155.0,1120,BURGER
2014-03-30,,132.7,400,COFFEE
2014-03-30,,119.60000000000001,400,LEMONADE
2014-03-30,,123.69999999999999,680,SANDWICH
2014-03-31,,155.0,1760,BURGER
2014-03-31,,132.7,600,COFFEE
2014-03-31,,119.60000000000001,520,LEMONADE
2014-03-31,,123.69999999999999,1000,SANDWICH
2014-04-01,,155.0,1680,BURGER
2014-04-01,,132.7,480,COFFEE
2014-04-01,,119.60000000000001,400,LEMONADE
2014-04-01,,123.69999999999999,880,SANDWICH
2014-04-02,,155.0,1680,BURGER
2014-04-02,,132.7,640,COFFEE
2014-04-02,,119.60000000000001,480,LEMONADE
2014-04-02,,123.69999999999999,960,SANDWICH
2014-04-03,,155.0,1800,BURGER
2014-04-03,,132.7,480,COFFEE
2014-04-03,,119.60000000000001,440,LEMONADE
2014-04-03,,123.69999999999999,880,SANDWICH
2014-04-04,Qing Ming Festival,155.0,1240,BURGER
2014-04-04,Qing Ming Festival,132.7,480,COFFEE
2014-04-04,Qing Ming Festival,119.60000000000001,320,LEMONADE
2014-04-04,Qing Ming Festival,123.69999999999999,760,SANDWICH
2014-04-05,Qing Ming Festival,155.0,840,BURGER
2014-04-05,Qing Ming Festival,132.7,400,COFFEE
2014-04-05,Qing Ming Festival,119.60000000000001,320,LEMONADE
2014-04-05,Qing Ming Festival,123.69999999999999,440,SANDWICH
2014-04-06,Qing Ming Festival,155.0,760,BURGER
2014-04-06,Qing Ming Festival,132.7,320,COFFEE
2014-04-06,Qing Ming Festival,119.60000000000001,280,LEMONADE
2014-04-06,Qing Ming Festival,123.69999999999999,480,SANDWICH
2014-04-07,,155.0,1800,BURGER
2014-04-07,,132.7,600,COFFEE
2014-04-07,,119.60000000000001,440,LEMONADE
2014-04-07,,123.69999999999999,920,SANDWICH
2014-04-08,,155.0,1680,BURGER
2014-04-08,,132.7,640,COFFEE
2014-04-08,,119.60000000000001,360,LEMONADE
2014-04-08,,123.69999999999999,1000,SANDWICH
2014-04-09,,155.0,1800,BURGER
2014-04-09,,132.7,560,COFFEE
2014-04-09,,119.60000000000001,480,LEMONADE
2014-04-09,,123.69999999999999,1040,SANDWICH
2014-04-10,,155.0,1720,BURGER
2014-04-10,,132.7,640,COFFEE
2014-04-10,,119.60000000000001,440,LEMONADE
2014-04-10,,123.69999999999999,1040,SANDWICH
2014-04-11,,155.0,1760,BURGER
2014-04-11,,132.7,520,COFFEE
2014-04-11,,119.60000000000001,400,LEMONADE
2014-04-11,,123.69999999999999,920,SANDWICH
2014-04-12,,155.0,1240,BURGER
2014-04-12,,132.7,400,COFFEE
2014-04-12,,119.60000000000001,240,LEMONADE
2014-04-12,,123.69999999999999,600,SANDWICH
2014-04-13,,155.0,1280,BURGER
2014-04-13,,132.7,440,COFFEE
2014-04-13,,119.60000000000001,400,LEMONADE
2014-04-13,,123.69999999999999,760,SANDWICH
2014-04-14,,155.0,1720,BURGER
2014-04-14,,132.7,560,COFFEE
2014-04-14,,119.60000000000001,520,LEMONADE
2014-04-14,,123.69999999999999,960,SANDWICH
2014-04-15,,155.0,1720,BURGER
2014-04-15,,132.7,480,COFFEE
2014-04-15,,119.60000000000001,440,LEMONADE
2014-04-15,,123.69999999999999,1040,SANDWICH
2014-04-16,,155.0,1760,BURGER
2014-04-16,,132.7,520,COFFEE
2014-04-16,,119.60000000000001,400,LEMONADE
2014-04-16,,123.69999999999999,1040,SANDWICH
2014-04-17,,155.0,1760,BURGER
2014-04-17,,132.7,480,COFFEE
2014-04-17,,119.60000000000001,400,LEMONADE
2014-04-17,,123.69999999999999,1000,SANDWICH
2014-04-18,,155.0,1680,BURGER
2014-04-18,,132.7,640,COFFEE
2014-04-18,,119.60000000000001,520,LEMONADE
2014-04-18,,123.69999999999999,1040,SANDWICH
2014-04-19,,155.0,1120,BURGER
2014-04-19,,132.7,480,COFFEE
2014-04-19,,119.60000000000001,280,LEMONADE
